base_case_id,scenario,battery_enabled,smart_ev_charging_enabled,ev_v2b_enabled,weather_type,PV_install_rate,ev_count,bat_count,price_gap,pv_total_kWh,pv_peak_kW,pv_midday_kWh,pv_to_load_ratio,pv_surplus_before_storage_kWh,pv_surplus_ratio,load_total_kWh,load_peak_kW,load_peak_time,battery_total_capacity_kWh,battery_power_kW,battery_to_load_ratio,storage_to_pv_ratio,ev_total_capacity_kWh,avg_arrival_time,avg_departure_time,avg_parking_hours,avg_initial_soc,avg_target_soc,ev_to_load_ratio,parking_flexibility,ev_peak_available_hours,min_price,max_price,actual_price_spread,price_gap_ratio,pv_only_baseline_cost,scenario_cost,incremental_saving,incremental_saving_rate,incremental_saving_per_EV,incremental_saving_per_battery,grid_import_total_kWh,grid_import_peak_kW,pv_self_consumption_kWh,pv_self_consumption_rate,pv_curtailment_kWh,battery_charge_kWh,battery_discharge_kWh,battery_cycles,ev_charge_kWh,ev_discharge_kWh,ev_unmet_kWh,ev_departure_violation_count,battery_extra_saving,smart_ev_extra_saving,v2b_total_extra_saving,v2b_extra_over_smart_charging,integrated_extra_saving,battery_v2b_interaction_saving,S4_vs_best_single_saving
217,S4_PV_battery_V2B,True,True,True,0,0.4020272168882407,7,10,1.493914355271258,121.71992492136357,19.747799600470024,68.34532146088264,0.0420541760255682,0.0,0.0,2894.36,157.9,15,135.0,50,0.046642435633438825,1.1091035431316274,472.5,8.428571428571429,20.571428571428573,12.142857142857142,0.23428374325583673,0.9000000000000001,0.16324852471703588,85.0,32,2.23,5.217828710542516,2.9878287105425163,2.3398335024854333,11774.873417912453,11496.358804341176,278.51461357127664,0.023653300013194878,39.78780193875381,27.851461357127665,3116.60307769587,198.94343178806488,121.71992492136356,0.9999999999999999,0.0,99.47368421052632,89.775,0.665,363.49675549406254,29.232437087355216,0.0,0,246.604256699482,0.0,31.910356871794647,31.910356871794647,278.51461357127664,0.0,31.910356871794647
218,S0_PV_only_unmanaged_EV,False,False,False,1,0.4441035569066186,5,9,0.3290588034528824,563.0121090168855,81.05758741314746,382.0078191571275,0.1945204152271609,0.0,0.0,2894.36,157.9,15,121.5,45,0.04197819207009494,0.21580352900785665,337.5,8.8,19.2,10.4,0.24124427863403747,0.9,0.11660608908359706,52.0,16,2.23,2.888117606905765,0.658117606905765,1.2951200030967556,6624.15758214308,6624.15758214308,0.0,0.0,0.0,0.0,2565.379528836812,156.73684693323577,563.0121090168855,1.0,0.0,0.0,0.0,0.0,234.03163785369725,0.0,0.0,0,33.70899813344295,0.0,0.8466680780420575,0.8466680780420575,34.555666211485004,0.0,0.8466680780420575
218,S1_PV_battery,True,False,False,1,0.4441035569066186,5,9,0.3290588034528824,563.0121090168855,81.05758741314746,382.0078191571275,0.1945204152271609,0.0,0.0,2894.36,157.9,15,121.5,45,0.04197819207009494,0.21580352900785665,337.5,8.8,19.2,10.4,0.24124427863403747,0.9,0.11660608908359706,52.0,16,2.23,2.888117606905765,0.658117606905765,1.2951200030967556,6624.15758214308,6590.448584009637,33.70899813344295,0.005088797740004435,6.741799626688589,3.7454442370492163,2574.1083446262855,162.70433299596053,563.0121090168855,1.0,0.0,89.5263157894737,80.79750000000001,0.6650000000000001,234.03163785369725,0.0,0.0,0,33.70899813344295,0.0,0.8466680780420575,0.8466680780420575,34.555666211485004,0.0,0.8466680780420575
218,S2_PV_smart_EV_charging,False,True,False,1,0.4441035569066186,5,9,0.3290588034528824,563.0121090168855,81.05758741314746,382.0078191571275,0.1945204152271609,0.0,0.0,2894.36,157.9,15,121.5,45,0.04197819207009494,0.21580352900785665,337.5,8.8,19.2,10.4,0.24124427863403747,0.9,0.11660608908359706,52.0,16,2.23,2.888117606905765,0.658117606905765,1.2951200030967556,6624.15758214308,6624.15758214308,0.0,0.0,0.0,0.0,2565.379528836812,156.73684693323577,563.0121090168855,1.0,0.0,0.0,0.0,0.0,234.03163785369722,0.0,0.0,0,33.70899813344295,0.0,0.8466680780420575,0.8466680780420575,34.555666211485004,0.0,0.8466680780420575
218,S3_PV_V2B,False,True,True,1,0.4441035569066186,5,9,0.3290588034528824,563.0121090168855,81.05758741314746,382.0078191571275,0.1945204152271609,0.0,0.0,2894.36,157.9,15,121.5,45,0.04197819207009494,0.21580352900785665,337.5,8.8,19.2,10.4,0.24124427863403747,0.9,0.11660608908359706,52.0,16,2.23,2.888117606905765,0.658117606905765,1.2951200030967556,6624.15758214308,6623.310914065038,0.8466680780420575,0.00012781520782724788,0.16933361560841148,0.09407423089356194,2567.1186223526843,156.73684693323577,563.0121090168855,1.0,0.0,0.0,0.0,0.0,251.86849442674762,16.09776305717801,0.0,0,33.70899813344295,0.0,0.8466680780420575,0.8466680780420575,34.555666211485004,0.0,0.8466680780420575
218,S4_PV_battery_V2B,True,True,True,1,0.4441035569066186,5,9,0.3290588034528824,563.0121090168855,81.05758741314746,382.0078191571275,0.1945204152271609,0.0,0.0,2894.36,157.9,15,121.5,45,0.04197819207009494,0.21580352900785665,337.5,8.8,19.2,10.4,0.24124427863403747,0.9,0.11660608908359706,52.0,16,2.23,2.888117606905765,0.658117606905765,1.2951200030967556,6624.15758214308,6589.601915931595,34.555666211485004,0.005216612947831683,6.911133242297001,3.8395184679427783,2575.8474381421574,162.70433299596053,563.0121090168855,1.0,0.0,89.5263157894737,80.79750000000001,0.6650000000000001,251.86849442674762,16.09776305717801,0.0,0,33.70899813344295,0.0,0.8466680780420575,0.8466680780420575,34.555666211485004,0.0,0.8466680780420575
219,S0_PV_only_unmanaged_EV,False,False,False,0,0.8728594215656645,5,2,3.651245947647856,264.2716184297849,42.87533831634251,148.38760972158036,0.09130571816559961,0.0,0.0,2894.36,157.9,15,27.0,10,0.009328487126687764,0.10216761134027606,337.5,8.0,19.2,11.2,0.20797035617303683,0.9,0.11660608908359706,56.0,16,2.23,9.532491895295712,7.302491895295711,4.274660042733503,17454.341035019792,17454.341035019792,0.0,0.0,0.0,0.0,2875.9410181929516,169.28014087788938,264.2716184297849,1.0,0.0,0.0,0.0,0.0,245.85263662273695,0.0,0.0,0,126.79062882213839,0.0,64.69370695099497,64.69370695099497,191.48433577312608,-7.275957614183426e-12,64.69370695098769
219,S1_PV_battery,True,False,False,0,0.8728594215656645,5,2,3.651245947647856,264.2716184297849,42.87533831634251,148.38760972158036,0.09130571816559961,0.0,0.0,2894.36,157.9,15,27.0,10,0.009328487126687764,0.10216761134027606,337.5,8.0,19.2,11.2,0.20797035617303683,0.9,0.11660608908359706,56.0,16,2.23,9.532491895295712,7.302491895295711,4.274660042733503,17454.341035019792,17327.550406197654,126.79062882213839,0.0072641315170678756,25.358125764427676,63.395314411069194,2877.880755035057,169.28014087788938,264.2716184297849,1.0,0.0,19.894736842105267,17.955000000000002,0.665,245.85263662273695,0.0,0.0,0,126.79062882213839,0.0,64.69370695099497,64.69370695099497,191.48433577312608,-7.275957614183426e-12,64.69370695098769
219,S2_PV_smart_EV_charging,False,True,False,0,0.8728594215656645,5,2,3.651245947647856,264.2716184297849,42.87533831634251,148.38760972158036,0.09130571816559961,0.0,0.0,2894.36,157.9,15,27.0,10,0.009328487126687764,0.10216761134027606,337.5,8.0,19.2,11.2,0.20797035617303683,0.9,0.11660608908359706,56.0,16,2.23,9.532491895295712,7.302491895295711,4.274660042733503,17454.341035019792,17454.341035019792,0.0,0.0,0.0,0.0,2875.941018192952,169.28014087788938,264.2716184297849,1.0,0.0,0.0,0.0,0.0,245.85263662273692,0.0,0.0,0,126.79062882213839,0.0,64.69370695099497,64.69370695099497,191.48433577312608,-7.275957614183426e-12,64.69370695098769
219,S3_PV_V2B,False,True,True,0,0.8728594215656645,5,2,3.651245947647856,264.2716184297849,42.87533831634251,148.38760972158036,0.09130571816559961,0.0,0.0,2894.36,157.9,15,27.0,10,0.009328487126687764,0.10216761134027606,337.5,8.0,19.2,11.2,0.20797035617303683,0.9,0.11660608908359706,56.0,16,2.23,9.532491895295712,7.302491895295711,4.274660042733503,17454.341035019792,17389.647328068797,64.69370695099497,0.003706453702330883,12.938741390198993,32.34685347549748,2878.2584447371205,175.6251359227053,264.2716184297849,1.0,0.0,0.0,0.0,0.0,269.621113998831,21.451050831925457,0.0,0,126.79062882213839,0.0,64.69370695099497,64.69370695099497,191.48433577312608,-7.275957614183426e-12,64.69370695098769
219,S4_PV_battery_V2B,True,True,True,0,0.8728594215656645,5,2,3.651245947647856,264.2716184297849,42.87533831634251,148.38760972158036,0.09130571816559961,0.0,0.0,2894.36,157.9,15,27.0,10,0.009328487126687764,0.10216761134027606,337.5,8.0,19.2,11.2,0.20797035617303683,0.9,0.11660608908359706,56.0,16,2.23,9.532491895295712,7.302491895295711,4.274660042733503,17454.341035019792,17262.856699246666,191.48433577312608,0.010970585219398341,38.29686715462522,95.74216788656304,2880.198181579226,175.6251359227053,264.2716184297849,1.0,0.0,19.894736842105267,17.955000000000002,0.665,269.621113998831,21.451050831924917,0.0,0,126.79062882213839,0.0,64.69370695099497,64.69370695099497,191.48433577312608,-7.275957614183426e-12,64.69370695098769
220,S0_PV_only_unmanaged_EV,False,False,False,0,0.8324171834102527,2,6,1.1687039601837212,252.02710864253567,40.88879317477422,141.51235936235514,0.08707524587215676,0.0,0.0,2894.36,157.9,15,81.0,30,0.027985461380063293,0.3213939977976214,135.0,9.5,17.5,8.0,0.24124335087585663,0.9,0.046642435633438825,16.0,3,2.23,4.567407920367442,2.337407920367442,2.0481649867118574,9521.457788936004,9521.457788936004,0.0,0.0,0.0,0.0,2735.945678338264,156.4742096463773,252.02710864253567,1.0,0.0,0.0,0.0,0.0,93.61278698079933,0.0,0.0,0,112.92763815690887,1.8189894035458565e-12,4.9559533112496865,4.9559533112478675,117.88359146815674,-1.8189894035458565e-12,4.9559533112478675
220,S1_PV_battery,True,False,False,0,0.8324171834102527,2,6,1.1687039601837212,252.02710864253567,40.88879317477422,141.51235936235514,0.08707524587215676,0.0,0.0,2894.36,157.9,15,81.0,30,0.027985461380063293,0.3213939977976214,135.0,9.5,17.5,8.0,0.24124335087585663,0.9,0.046642435633438825,16.0,3,2.23,4.567407920367442,2.337407920367442,2.0481649867118574,9521.457788936004,9408.530150779095,112.92763815690887,0.011860330703574774,56.463819078454435,18.821273026151477,2741.7648888645795,156.4742096463773,252.02710864253564,0.9999999999999999,0.0,59.684210526315766,53.865,0.665,93.61278698079933,0.0,0.0,0,112.92763815690887,1.8189894035458565e-12,4.9559533112496865,4.9559533112478675,117.88359146815674,-1.8189894035458565e-12,4.9559533112478675
220,S2_PV_smart_EV_charging,False,True,False,0,0.8324171834102527,2,6,1.1687039601837212,252.02710864253567,40.88879317477422,141.51235936235514,0.08707524587215676,0.0,0.0,2894.36,157.9,15,81.0,30,0.027985461380063293,0.3213939977976214,135.0,9.5,17.5,8.0,0.24124335087585663,0.9,0.046642435633438825,16.0,3,2.23,4.567407920367442,2.337407920367442,2.0481649867118574,9521.457788936004,9521.457788936003,1.8189894035458565e-12,1.9104106155462182e-16,9.094947017729282e-13,3.0316490059097606e-13,2735.945678338264,156.4742096463773,252.02710864253564,0.9999999999999999,0.0,0.0,0.0,0.0,93.61278698079931,0.0,0.0,0,112.92763815690887,1.8189894035458565e-12,4.9559533112496865,4.9559533112478675,117.88359146815674,-1.8189894035458565e-12,4.9559533112478675
220,S3_PV_V2B,False,True,True,0,0.8324171834102527,2,6,1.1687039601837212,252.02710864253567,40.88879317477422,141.51235936235514,0.08707524587215676,0.0,0.0,2894.36,157.9,15,81.0,30,0.027985461380063293,0.3213939977976214,135.0,9.5,17.5,8.0,0.24124335087585663,0.9,0.046642435633438825,16.0,3,2.23,4.567407920367442,2.337407920367442,2.0481649867118574,9521.457788936004,9516.501835624755,4.9559533112496865,0.0005205036267669575,2.4779766556248433,0.8259922185416144,2736.6136596486795,156.4742096463773,252.02710864253567,1.0,0.0,0.0,0.0,0.0,100.46387734404088,6.183109052825518,0.0,0,112.92763815690887,1.8189894035458565e-12,4.9559533112496865,4.9559533112478675,117.88359146815674,-1.8189894035458565e-12,4.9559533112478675
220,S4_PV_battery_V2B,True,True,True,0,0.8324171834102527,2,6,1.1687039601837212,252.02710864253567,40.88879317477422,141.51235936235514,0.08707524587215676,0.0,0.0,2894.36,157.9,15,81.0,30,0.027985461380063293,0.3213939977976214,135.0,9.5,17.5,8.0,0.24124335087585663,0.9,0.046642435633438825,16.0,3,2.23,4.567407920367442,2.337407920367442,2.0481649867118574,9521.457788936004,9403.574197467848,117.88359146815674,0.01238083433034154,58.94179573407837,19.64726524469279,2742.4328701749955,156.4742096463773,252.02710864253567,1.0,0.0,59.684210526315766,53.865,0.665,100.46387734404088,6.183109052825524,0.0,0,112.92763815690887,1.8189894035458565e-12,4.9559533112496865,4.9559533112478675,117.88359146815674,-1.8189894035458565e-12,4.9559533112478675
221,S0_PV_only_unmanaged_EV,False,False,False,1,0.6529496581378422,0,2,4.049622101514497,827.7766714382336,119.17608667570687,561.6525043438844,0.2859964453068152,0.0,0.0,2894.36,157.9,15,27.0,10,0.009328487126687764,0.032617493258282365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.23,10.329244203028994,8.099244203028993,4.631948073107172,13769.808830750222,13769.808830750222,0.0,0.0,0.0,0.0,2066.5833285617664,156.59898747657178,827.7766714382336,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,141.0963165074918,1.8189894035458565e-12,1.8189894035458565e-12,0.0,141.0963165074918,-1.8189894035458565e-12,0.0
221,S1_PV_battery,True,False,False,1,0.6529496581378422,0,2,4.049622101514497,827.7766714382336,119.17608667570687,561.6525043438844,0.2859964453068152,0.0,0.0,2894.36,157.9,15,27.0,10,0.009328487126687764,0.032617493258282365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.23,10.329244203028994,8.099244203028993,4.631948073107172,13769.808830750222,13628.71251424273,141.0963165074918,0.010246788335390741,0.0,70.5481582537459,2068.5230654038714,156.59898747657178,827.7766714382336,1.0,0.0,19.894736842105267,17.955,0.6649999999999999,0.0,0.0,0.0,0,141.0963165074918,1.8189894035458565e-12,1.8189894035458565e-12,0.0,141.0963165074918,-1.8189894035458565e-12,0.0
221,S2_PV_smart_EV_charging,False,True,False,1,0.6529496581378422,0,2,4.049622101514497,827.7766714382336,119.17608667570687,561.6525043438844,0.2859964453068152,0.0,0.0,2894.36,157.9,15,27.0,10,0.009328487126687764,0.032617493258282365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.23,10.329244203028994,8.099244203028993,4.631948073107172,13769.808830750222,13769.80883075022,1.8189894035458565e-12,1.3209982984540478e-16,0.0,9.094947017729282e-13,2066.5833285617664,156.59898747657178,827.7766714382336,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,141.0963165074918,1.8189894035458565e-12,1.8189894035458565e-12,0.0,141.0963165074918,-1.8189894035458565e-12,0.0
221,S3_PV_V2B,False,True,True,1,0.6529496581378422,0,2,4.049622101514497,827.7766714382336,119.17608667570687,561.6525043438844,0.2859964453068152,0.0,0.0,2894.36,157.9,15,27.0,10,0.009328487126687764,0.032617493258282365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.23,10.329244203028994,8.099244203028993,4.631948073107172,13769.808830750222,13769.80883075022,1.8189894035458565e-12,1.3209982984540478e-16,0.0,9.094947017729282e-13,2066.5833285617664,156.59898747657178,827.7766714382336,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,141.0963165074918,1.8189894035458565e-12,1.8189894035458565e-12,0.0,141.0963165074918,-1.8189894035458565e-12,0.0
221,S4_PV_battery_V2B,True,True,True,1,0.6529496581378422,0,2,4.049622101514497,827.7766714382336,119.17608667570687,561.6525043438844,0.2859964453068152,0.0,0.0,2894.36,157.9,15,27.0,10,0.009328487126687764,0.032617493258282365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.23,10.329244203028994,8.099244203028993,4.631948073107172,13769.808830750222,13628.71251424273,141.0963165074918,0.010246788335390741,0.0,70.5481582537459,2068.5230654038714,156.59898747657178,827.7766714382336,1.0,0.0,19.894736842105267,17.955,0.6649999999999999,0.0,0.0,0.0,0,141.0963165074918,1.8189894035458565e-12,1.8189894035458565e-12,0.0,141.0963165074918,-1.8189894035458565e-12,0.0
222,S0_PV_only_unmanaged_EV,False,False,False,0,0.1356883177922793,7,6,3.2048276404937885,41.081725715534375,6.665085335831151,23.067248455911653,0.014193716647388152,0.0,0.0,2894.36,157.9,15,81.0,30,0.027985461380063293,1.9716795871934656,472.5,8.285714285714286,18.142857142857142,9.857142857142858,0.25057071359824995,0.9000000000000001,0.16324852471703588,69.0,15,2.23,8.639655280987578,6.409655280987577,3.874284879366627,17648.97900844864,17648.97900844864,0.0,0.0,0.0,0.0,3176.2838930474413,186.65721057089863,41.081725715534375,1.0,0.0,0.0,0.0,0.0,323.0056187629757,0.0,0.0,0,332.2792422367165,3.637978807091713e-12,88.69748813624392,88.69748813624028,420.9767303729568,-3.637978807091713e-12,88.69748813624028
